text,target,is_offensive
bir zenci bir beyaza hitap ederken dikkatli olmalıdır,RACIST,1
o saatte genç bir adamın sokakta ne işi varmış,SEXIST,1
sokak çoçuğu gibi pis pis dolaşma etrafta,INSULT,1
ödleğin tekiydi her seste irkilirdi,INSULT,1
Kadınlar düşük zekalıdır hassastır,SEXIST,1
İnsan gibi yemek ye öküz gibi yeme,INSULT,1
tophane güllesi,INSULT,1
her düğünde geçer ortaya karı gibi oynar,SEXIST,1
Erkekler arabayla oynar,SEXIST,1
Kötü niyetin adeta yüzüne yansımış üzgünüm dostum,INSULT,1
bu gibi sorular aslında tek bir noktada düğümleniyor,OTHER,0
siktiğimin herifi,PROFANITY,1
kadın dediğin bir oturuşta bir kuzu yemeli,SEXIST,1
ülkemde suriyeli istemiyorum defolup gitsinler,RACIST,1
gerizekalı aptal,INSULT,1
araplardan uzak durmalı,RACIST,1
ortalık orospu çocuğu kaynıyor,PROFANITY,1
bu birimlerin kalitesi ve etkinliği üst yöneticiye ivme kazandıracaktır,OTHER,0
çiçekler el sallar size,OTHER,0
Avrat var arpa unundan aş yapar avrat var buğday unundan keş yapar,SEXIST,1
fakat insanların çoğu bilmezler,OTHER,0
ayrıca deterjanın daha etkili olmasını sağlar,OTHER,0
Çöp balığı gibi herşeyi yedin,INSULT,1
adamdır hem sever hem döver,SEXIST,1
oynak balina,INSULT,1
ama bu bitmeyen bir konu daha alacağımız da çok yol var,OTHER,0
Kadının saçı uzun aklı kısadır,SEXIST,1
çingeneden çoban olmaz yahudi’den pehlivan,RACIST,1
götüne yarrak soktuğumun bebesi,PROFANITY,1
vidasız beyin,INSULT,1
Kürte el ver kol ister yatmaya yer istermiş,RACIST,1
gör fuat küçük aras,OTHER,0
eğitimle- ilgili. yazılarda- şair ezbere dayanan bilgi yığınına şiddetle karşı çıkar&,OTHER,0
"anlat bakalım- dinliyorum, seni&",OTHER,0
Senin ananın amına koyarım diyen adam kadından dayak yedi,PROFANITY,1
eğitim öğrencilere saygıyla başlar,OTHER,0
amını siktiğimin dengesizi,PROFANITY,1
Gözlerin derse kafana basmadığına dair boş boş bakıyor,INSULT,1
kahrolası pis zenciler,RACIST,1
Bey ile bostan ekenin hıyarı götüne gider,PROFANITY,1
saçlarını kestirsene çok kötü duruyor,INSULT,1
onlarla ortak noktada buluşmalıyız,OTHER,0
amını yurdunu sikerim,PROFANITY,1
bok çuvalına benzemişsin,PROFANITY,1
Karga burnunla herşeye karışma,INSULT,1
susturun şu şirret kadını,SEXIST,1
başımızda erkeğimiz yok,SEXIST,1
Kadin dedigin sabah erkenden kalkacak,SEXIST,1
Senin kadar berbat birini tanımadım hayatım boyunca,INSULT,1
Kadın dediğin şiirden anlamalı yemeği birlikte de yaparız,SEXIST,1
Amerikadaki kızların hele ki beyaz olanların çoğu kendini beğenmiş ve bencil kişiliklere sahiplerdir,RACIST,1
Bağıra bağıra konuşmak ermeni halkının hastalığıdır,RACIST,1
Çingene işi bir elbise giymiş,RACIST,1
tom kesinlikle ne hakkında konuştuğunu biliyormuş gibi konuşuyor,OTHER,0
eski ve tarihi binaları içerisinde barınmaktadır,OTHER,0
kürdü& koyma- avluya,RACIST,1
şekersiz sakız çiğnemek bunun en kolay yoludur,OTHER,0
bu tanrıçanın hem görünmez hem pembe olması kendi içinde bir paradoks meydana getirir,OTHER,0
KESİNLİKLE BİZİM ARTIK SURİYELİ BAKACAK DURUMUMUZ YOK,RACIST,1
herkesin gönlünden gelen eğitime destek olma hareketi sayesinde iyi bir nesil yetiştirilecek,OTHER,0
sorular bilgisayar bilimi felsefesinde tartışma konusu olan bir takım sorular vardır,OTHER,0
Amına asansör sokup sıfır bir sıfır bir yapayım,PROFANITY,1
yönetim belli ki hedefe giden yolda olmazsa olmaz koşunun altını çizmek istiyordu,OTHER,0
Aramıza ördüğün duvarları götüne sok,PROFANITY,1
Kadinlar sadece ev hanimi olmali is dunyasi erkeklerin isidir,SEXIST,1
ya bize işleri düştü yani menfaat peşindeler ya da bizi bir konuda veya birçok konuda markaja almak istediler,OTHER,0
Eziğin tekiydi,INSULT,1
ne idüğü belirsiz insanlarla dolaşmamalısın,INSULT,1
metro sisteminin temizliği ve erişilebilirliği şehri daha da yaşanabilir kılıyor,OTHER,0
Kadınlar asistanlık görevlerini daha iyi yapar,SEXIST,1
amacı ise daima yeni bir şeyler öğrenmek,OTHER,0
ailen senden tiksiniyordur,INSULT,1
Namusun sahibi de utancı yaşayan da erkeklerdir,SEXIST,1
düşüncelerin oldukça kirli,INSULT,1
Allahim canimi alda belhanda nin olmuslerini sikeyim,PROFANITY,1
Kepaze herif bir günde dediğimi yap,INSULT,1
Bu ne hal amcık,PROFANITY,1
ozanlar ülkemizde kolay yetişmiyor,OTHER,0
aminonu,PROFANITY,1
Türk okullarında mülteci çocuklar olmamalı,RACIST,1
Anca dana gibi yemek yiyorsun ve yatiyorsun,INSULT,1
Fikirlerin her zaman aptalca,INSULT,1
sike sürülcek beyin yok sende,PROFANITY,1
Boş insanlarla değerli zamanımı harcayamam,INSULT,1
Pis adam seni,INSULT,1
Suriyeliler ülkeyi çöplüğe döndürdü,RACIST,1
antilop balığı olma,INSULT,1
artık ülkemizde mülteci istemiyoruz,RACIST,1
biz hekim olarak bebeğin birini kaybedince rahatladık diyebilirim ama aile çok üzüldü,OTHER,0
Elinin hamuruyla erkek işine karışma,SEXIST,1
Kadın dediğin çalışmaz,SEXIST,1
suratına sıçayım ama götüme bakma,PROFANITY,1
kız gibi mızmız davranıyor,SEXIST,1
ateşin başına mı vurdu senin de böyle konuşuyorsun,INSULT,1
Kızın erkek gibi bıyıkları var,SEXIST,1
tas gibi bir takim,OTHER,0
Kız çocuğu ya er koynunda ya yer koynunda,SEXIST,1
evlilik cüzdanı kadına verilir,SEXIST,1
tepemde eşek gibi anırma alırım ayağımın altına,INSULT,1
cok coskulu gecti ara merdivenler bile doldu,OTHER,0
bir şeyler ye lütfen,OTHER,0
erkek adam toka mı takar,SEXIST,1
Sinek gibi anca arkamdan vızıldarsın,INSULT,1
anasının amı kaymış kahpenin dölü,PROFANITY,1
Kadınlar sadece moda ve güzellikle ilgilenmeli,SEXIST,1
Sana kuvvet uygulayan yerin cekimini sikiyim,PROFANITY,1
Fransızlar dünyanın en& ırkçı& milletidir,RACIST,1
cins bir insansın,INSULT,1
orospu kasığında yatmış,PROFANITY,1
ama denizin olduğu yerde her türlü yaşarım,OTHER,0
Goralıları asla sevmiyorum,RACIST,1
yarrak sayar,PROFANITY,1
duyduğun her şeye inanma,OTHER,0
bu yöntemlerle elde edilen delillere dayanılarak arama el koyma gözaltı ve tutuklama tedbirlerine başvuruldu,OTHER,0
Kadın bacak bacak üstüne atmaz,SEXIST,1
o kadar itici bir tipi var ki ondan hoşlanmam mümkün değil,INSULT,1
gezi boyunca hiç çapkınlık yapmadık uslu dolaştık ama gözlerimiz ve çenemiz bol çalıştı,OTHER,0
besle itini siksin götünü,PROFANITY,1
komşu> kızı< kardeştir kaldır> kaldır> yerleştir,PROFANITY,1
alman araştırma cemiyeti kitabını finanse eder,OTHER,0
kürtlere artık hak yok,RACIST,1
arkadaş dedik düşmanımdan beter çıktın,INSULT,1
amınoğlu süpermarket,PROFANITY,1
kokoreçten bir farkın yok,INSULT,1
dışarı kostüm ve bir taksiye bindim,OTHER,0
sen ne anlarsın= zaten. akılsız,INSULT,1
önce kaybeden tarafa bakalım,OTHER,0
Seni isteyen kimse kalmadı,INSULT,1
disi kopek kuyruk sallamazsa erkek kopek yanasmaz,SEXIST,1
alışılmadık don götte durmaz,INSULT,1
bugün hafızlığı eğitimini bitiriyorlar ve hafızlığın ilk gününü yaşayacaklar,OTHER,0
Cılız dallama- seni&,INSULT,1
tüp ayaklar uzun ve çok sayıdadır,OTHER,0
Erkek adam gevşek gevşek konuşmaz,SEXIST,1
sen kimsin amınakoyim,PROFANITY,1
bu bir hizmet bayrak yarışıdır,OTHER,0
amaçları arasında genç liderler için rehberlik ve eğitim programları düzenlemek kadın liderliğinin arttırılmasını teşvik ederek yerel seyahat endüstrisinin önemli bir parçası haline gelmelerini sağlamak bulunmaktadır,OTHER,0
sözler kullanılacak üyelerin isimlerini ve güçlerinin doğasına bir kaynak teşkil eden tümcesini içerir,OTHER,0
ananın amının yoluna koyarım,PROFANITY,1
aptal o iş öyle mi yapılır?,INSULT,1
ben bu hakemin düdüğünü üretenin anasını sikeyim,PROFANITY,1
karakter yoksunu,INSULT,1
doktor hasta olup olmadığınıza yada risk taşıyıp taşımadığınıza karar verebilir,OTHER,0
işte o anda kötü kadere lanetler yağdırdım,OTHER,0
her hafta farklı üniversitelerden öğretim üyelerinin eğitmen olarak katıldığı kurs nisan ayına kadar devam edecek,OTHER,0
kadınlar hizmetli olarak dünyaya gelir,SEXIST,1
kirpiğinin ortasına sıçayım,PROFANITY,1
hafta başı yağan kar şehrin ilçeleriyle olan bağlarını kopardığı gibi komşu illerle olan ulaşımı da aksadı,OTHER,0
"Kara insanlarla bu kadar sıkı fıkı olma, güvenilmez",RACIST,1
Kızı gönlüne bırakırsan ya davulcuya kaçar ya zurnacıya,SEXIST,1
bir söyler beş sayıklar döner sikiyle pirinç ayıklar,PROFANITY,1
ve bu fark edilir,OTHER,0
her nasılsa bazı eleştirmenler albümü grubun eski çalışmalarına benzemesi nedeniyle eleştirmişlerdir,OTHER,0
Çim olsan üstüne ayak basmam,INSULT,1
kusura bakma erkek böyle kıvırırsa kadın herşeyi yapar,SEXIST,1
Her zaman olduğu gibiher başarılı adamın arkasında mükemmel bir kadın vardır,SEXIST,1
kız çocuğu ilkokuldan sonra okutmayacaksın,SEXIST,1
sevgi içinde büyümek kendini sevgiye adamak demektir,OTHER,0
nüfusu itibariyle birbirine benzeyen şehirlerin bir araya gelerek toplantı ve istişare yapması çok anlamlıdır,OTHER,0
kadınsız evde çöpten geçilmez,SEXIST,1
bizim oralarda nerelisin denilince,OTHER,0
egonu siktir et,PROFANITY,1
yarrağımın antifirizi,PROFANITY,1
neden bana yardım ettin,OTHER,0
geldim ana ne oldu,OTHER,0
Yetenek yoksunu,INSULT,1
kadınlar çalışmasa da olur,SEXIST,1
kadın kuyruk sallamazsa erkek gelmez,SEXIST,1
sivilcelerin için ne yapıyorsun yapma işe yaramıyor belli ki,INSULT,1
kadına miras haktır,SEXIST,1
rüzgar çiftlikleri görsel olarak berbat mi,OTHER,0
Malımızı gerek müslüman soydaştan gerek dindaştan ve çöl farelerinden korumaya çalışıyoruz,RACIST,1
Araplar dünyanın en zararlı soyudur ve tükenmelidir,RACIST,1
aşağılık pislik,INSULT,1
akşam ezanından sonra dışarı çıkan kadın aranıyordur,SEXIST,1
bu sırada yere düşen bir güvenlik görevlisi can acısıyla bağırdı,OTHER,0
kız mıdır kadın mıdır. bilemem,SEXIST,1
Adamlığı sen mi öğreteceksin,SEXIST,1
kirpiğini sikeyim senin,PROFANITY,1
Kürtün aklı başına ya sıçarken ya kaçarken gelir,RACIST,1
gagasız> kuş gibi ötme>,INSULT,1
başbakanımız temel atmaya gelmiyor,OTHER,0
babasıda pezevenkti,PROFANITY,1
her şeyi görmek istiyorum,OTHER,0
kadın erkek içinde kahkaha atmayacak öyle,SEXIST,1
sizofren kafali seni,INSULT,1
Taş kalplisin sen sevmeyi bilmezsin,INSULT,1
merkezi yerleştirmede hata olması olasılığı yok gibidir,OTHER,0
Sen görmeye değecek biri değilsin o yüzden senin için kilometrelerce yol gelmem,INSULT,1
mahallenin sertifikalı orospusu,PROFANITY,1
açıklığa kavuşturulması gereken bir nokta da vatandaşlığa kabul edilecek yabancılarda aranacak almanca bilgisi ile ilgili,OTHER,0
seni adi şerefsiz,PROFANITY,1
örneğin taş tüm vasıflarından ayrı olarak bir cevherdir,OTHER,0
uyuzlar gibi kaşınma,INSULT,1
saçı uzun aklı kisa,SEXIST,1
Afyonun kaymağı meşhurdur Konyanın ise manyağı,RACIST,1
barbar şarkısını dinledin mi,OTHER,0
köpeklerde de oluyor ve bazı insanlar özel olarak bu hayvanları besleyip üretiyor ama aslında çok yanlış,OTHER,0
o kız değilmiş,SEXIST,1
naber lan am sosu,PROFANITY,1
Gavur ölüsü gömülmez,RACIST,1
bana onu bir kez daha göreceğini söyledi,OTHER,0
herseye tuzluk olma,INSULT,1
bütün paramızı gavur ettin sen yazık,RACIST,1
Çingene kızı hatun olmaz dilenmezse karnı doymaz,RACIST,1
Garson siyahi adama bu masaya oturamayacağını söyledi,RACIST,1
yarın varlık damar evrensel kültür pir sultan abdal emekçi kadınlar pencere gibi dergilerde şiir öykü ve denemeler yayınlandı,OTHER,0
Erkekler karı gibi temizlik yapamaz,SEXIST,1
Arapa kuruş bile emanet etmem,RACIST,1
senden ala göt lalesimi var,PROFANITY,1
kadınların en ufak bir dekoltesi bile erkeklere çağrıdır,SEXIST,1
Yörük ne bilir bayramı lık lık içer ayranı,RACIST,1
Seninle çalışmak isteyen kimse olmadı,INSULT,1
otellerin yapılacağı yerler belirlendi,OTHER,0
Türkmen övün değilsen itaat et,RACIST,1
Yüzüne palyaço maskesi takmış korkunç bi ikiyüzlüsün,INSULT,1
sarayda dolaşırken cariyelerle karşılaşmak istemediği için ayakkabılarına demir ökçeler taktırmıştı,OTHER,0
giderek irtifa kaybeden bir takım ve futbolu bırakmış medyayla didişen bir teknik direktör,OTHER,0
bu vizyonunu diğer yöneticilerle de paylaştı ve şirket bunu benimsedi,OTHER,0
Sümsük gibi gözükme azcık duruşun olsun,INSULT,1
götü boklu şaşırmış,PROFANITY,1
bunlar senin aklının ermeyeceği işler,INSULT,1
Arap yagi bol bulunca gotune sivarmis,PROFANITY,1
köstebek toprak kazma,INSULT,1
at suratlı meymenetsiz,PROFANITY,1
ziyaretçilerinin büyük çoğunluğunu kadınların oluşturduğu mecra moda stil dekorasyon ve yemek içerikleriyle avrupa da çok tuttu,OTHER,0
savaşta göstermiş olduğu başarılarından dolayı yarbaylık rütbesine kadar yükseldi,OTHER,0
veledi zinası seni gebertirim,PROFANITY,1
seni= istasyona kadar götüreyim,OTHER,0
afganıydı suriyelisiydi herkes kendi ülkesine haydi,RACIST,1
Bugünki Amerika yerli halkı< katleden- katil devlettir,RACIST,1
evet mola bitti kesin,OTHER,0
varlığı olmayanın yokluğunu sikeyim,PROFANITY,1
Saci uzun akli kisa dersin ama zeki cikti sasirdim,SEXIST,1
Kadındır ister ama istememiş gibi yapar,SEXIST,1
Sıçmıyor ki karnı acıksın,INSULT,1
otopsiden sonra yakınlarına teslim edilen evli ve bir çocuk babası hasan türkmenin cenazesi bugün öğlende ulucak camisine getirildi,OTHER,0
At gibi kişneme,INSULT,1
Aşağı gel ve hanfendi gibi ortalığı topla,SEXIST,1
İki dakika mutlu olmayalım amına koduğum yerinde hemen hayatımızı sikiyonuz,PROFANITY,1
kurutma kalite ve renk açısından çok büyük önem taşıyor,OTHER,0
Kadın ve halı yeni iken iyidir,SEXIST,1
Ne şamın şekeri ne ermeninin yüzü,RACIST,1
Karikatüriste senin fotoğrafını verdim hiçbirşey çizmemiş ve o da anlamış senin ne kadar karaktersiz biri olduğunu,INSULT,1
benimle yahudi pazarlığına girme,RACIST,1
sikimin anteni,PROFANITY,1
Üvey evlat olduğu için sevilmiyor,INSULT,1
Kadın gibi davran,SEXIST,1
sustukça sıra hilafete gelecek,OTHER,0
Adam olmak her yiğidin harcı değil,SEXIST,1
Sizin bu orospu çocuklarına karşı bitmeyen umudunuzu sikeyim,PROFANITY,1
Eşek sıpası,INSULT,1
genel evlere düşesin,INSULT,1
köylüler tarafından ev yapılırken,OTHER,0
erkek adama erkek çocuk gerek,SEXIST,1
kız başına gece çıkma,SEXIST,1
ekleyecek fazla bir şey yok,OTHER,0
senin anan salça kaynatırken benim ki kışlık vasabi sosu yapıyordu,INSULT,1
sürekli merkezde kuvvetli olmalıyız,OTHER,0
çingen hesabı yapıyorsun sen de,RACIST,1
pardonda bu arap nasıl devlette işe girebiliyor,RACIST,1
En kısa zamanda bu yabancı uyrukluları bu ülkeden çıkarmalıyız,RACIST,1
Göt oğlanı aynısını banada yaptı,PROFANITY,1
dost değil daha fazla düşman kazanmak mi,OTHER,0
Çok çirkin gözüküyorsun,INSULT,1
tom kahvaltıda gözleme yedi,OTHER,0
Kadinlar sadece guzel gorunmek icin varlar.,SEXIST,1
pankreasını sikeyim senin,PROFANITY,1
herşeyin anasını siktiniz,PROFANITY,1
ne işe yararsın ki zaten,INSULT,1
Bizim dingil herif geliyor,INSULT,1
Kürdü alma avluya kürtten olmaz evliya,RACIST,1
kedi gibi siki içinde,PROFANITY,1
Erkeklik uğruna mahvetti hayatını,SEXIST,1
kütüphaneyi bulmaya çalışırken kayboldum,OTHER,0
ayrıca böylece kullanıcı kaydı izleme ve raporlama gibi idari işler de hafifletilebilir,OTHER,0
senin yolunu yordamını sikerim kızım,PROFANITY,1
bu süre bir aydan iki yıla kadar sürmektedir,OTHER,0
damadı getirdiğini haber verir,OTHER,0
Kimse seni hoş karşılamaz,INSULT,1
emekli aylıkları üç aylık dönemler sonunda nakit olarak ödenir,OTHER,0
kurbağayı soğuk bir suya koyup ısısını yavaş artırdığınız takdirde bir müddet sonra kurbağa haşlanarak ölse bile her hangi tepki ortaya koyamıyor,OTHER,0
türlerin her birinin ayrı yaratıldığını kabul edenler de türlerin bireylerinin birbirlerinden farklı olduğunu zaten kabul etmektedirler,OTHER,0
alice virüsten etkilenmeyen bir kısım insanla birlikte hayatta kalmaya çalışır,OTHER,0
bayramımız yine zehir oldu,OTHER,0
adam dediğin kadından fazla maaş almalı,SEXIST,1
Anan baban akrabamı da böyle bi tipsin sen,INSULT,1
sinirlenmede Türkleri geçtin,RACIST,1
10 tır gavur İzmir'den deprem bölgesine erzak yardımı için yola çıktı,RACIST,1
Kadin mutfakta hizmetci olmayi bilmelidir,SEXIST,1
yapılan çalışmalar sonucunda ayılar bölgeden başka alanlara gitmektedir,OTHER,0
Endonezyalı insanları asya ortalamasına göre tembel olduklarını dile getirdiler,RACIST,1
göte bak göte koy sepete yolla memlekete,PROFANITY,1
Kürde el ver kol ister yatmaya yer ister,RACIST,1
erkek değil mi aklı başka yerde,SEXIST,1
o sigarayi birakmak icin soz verdi,OTHER,0
selamlar sevgili beyler bana zaman ayırdığınız ve profilime geldiğiniz için şimdiden hepinize teşekkürler,OTHER,0
Bugünden sonra hiçbir sığınmacıya mülteciye suriyeliye afgana yani kendi milletimiz dışında kimseyi topraklarımızda bulundurmamız gerekiyor,RACIST,1
ayrıca tarihi köşk yalı ve saraylar ise yerli ve yabancı işletmecilere devredilecek,OTHER,0
iphone almaya senin paran yeter mi fakirsin sen,INSULT,1
Çingeneden çoban falan olmaz,RACIST,1
annesinden dilini uzatmasını istemiş,OTHER,0
Geldi yine baş belası çocuk,INSULT,1
belasını siksinler yine gelir o buraya,PROFANITY,1
Tatarcık sineği,RACIST,1
Kadın dediğin namuslu olacak,SEXIST,1
aşağıda yer aldığı filmlerin bir listesi yer almaktadır,OTHER,0
Pardon akın var sanmıştım,INSULT,1
pislik müslüman,RACIST,1
Türkiyede Suriyeli mafyası oluştu bu nasıl rahatlık,RACIST,1
Araplar müslüman geçinip her fırsatta hak yiyorlar,RACIST,1
Kör gözünü sikeyim senin,PROFANITY,1
Erkekler dışarı işine kadınlar ise ev işine Uygundur bunun üstüne söz söylenemez,SEXIST,1
bugün pazar ermeniler azar,RACIST,1
çim olsan biçilmezsin at olsan binilmezsin,INSULT,1
babasını siktiklerim,PROFANITY,1
futbol liginin başlamasıyla birlikte devreye giren super fanatik lig oyunu elektronik ortamda internet üzerinden kullanıcıların bir futbol takımı kurmasını belirli bütçeyle transfer yapmasını ve türkiye super ligi boyunca maçlar yaparak şampiyonluk mücadelesi yapmalarından oluşuyor,OTHER,0
yani çöküşün arefesi demektir,OTHER,0
adam dediğin. karısına sahip çıkacak-,SEXIST,1
makalede turizm gelişmesinin çevresel sürdürülebilirlik faktörleri üzerinde duran yeni bir rekabet modeli kavramsal olarak açıklanmaktadır,OTHER,0
çingene gibi erişemeyeceği mülkü zekatına sayıyormuş,RACIST,1
Biz kızımızı dövmedik de ne oldu dizimizi dövüyoruz,SEXIST,1
Dediklerini anladıysam arap olayım,RACIST,1
karı vızıltısı,SEXIST,1
seksen bin haftaya kadar idare eder joe ama beni hayal kırıklığına uğrattığın için gelecek hafta kırk bine mal olacak sana,OTHER,0
yanımıza geldi ve kelepir karşısında parlayan bir Yahudi gözüyle bunlara baktı,RACIST,1
